STATE,SALES_MONTH,CATEGORY_GROUP,TOTAL_DOLLARS
Vermont,2025-10-01,Vapes,2072903.47
Nevada,2025-10-01,Other,2474268.55
British Columbia,2025-10-01,Concentrates,1908996.75
Nevada,2025-10-01,Edibles,7567818.66
Alberta,2025-10-01,Edibles,3233904.09
Missouri,2025-10-01,Vapes,34656794.07
Oregon,2025-10-01,Flower,23579598.16
California,2025-10-01,Other,9416921.00
Florida,2025-10-01,Edibles,18435802.44
Hawaii,2025-10-01,Vapes,1059854.72
Oregon,2025-10-01,Edibles,11118688.88
Illinois,2025-10-01,Edibles,16743628.20
North Carolina,2025-10-01,Flower,1624655.53
New Mexico,2025-10-01,Concentrates,2656734.41
Texas,2025-10-01,Other,259206.11
Yukon,2025-10-01,Concentrates,15222.14
Rhode Island,2025-10-01,Concentrates,374590.43
South Dakota,2025-10-01,Flower,2624195.70
South Dakota,2025-10-01,Edibles,644454.16
Louisiana,2025-10-01,Pre-Rolls,2917330.09
Utah,2025-10-01,Edibles,2036181.58
Iowa,2025-10-01,Other,242117.63
Newfoundland and Labrador,2025-10-01,Concentrates,152172.24
Arizona,2025-10-01,Edibles,10453637.79
Washington,2025-10-01,Other,2919822.07
Texas,2025-10-01,Pre-Rolls,641.64
Rhode Island,2025-10-01,Other,126897.51
Arizona,2025-10-01,Vapes,31036658.29
Saskatchewan,2025-10-01,Flower,2171404.10
Washington,2025-10-01,Concentrates,7759544.87
Manitoba,2025-10-01,Flower,2555612.82
Manitoba,2025-10-01,Concentrates,153334.48
Maryland,2025-10-01,Flower,47931109.07
Oregon,2025-10-01,Pre-Rolls,11438590.45
Missouri,2025-10-01,Other,2045405.34
Illinois,2025-10-01,Flower,53125407.03
Texas,2025-10-01,Concentrates,10374.25
Minnesota,2025-10-01,Concentrates,430811.02
Utah,2025-10-01,Flower,5751830.87
Alberta,2025-10-01,Concentrates,1633278.16
Maine,2025-10-01,Edibles,5708428.44
New Mexico,2025-10-01,Pre-Rolls,7583408.50
New York,2025-10-01,Pre-Rolls,34981457.25
Connecticut,2025-10-01,Edibles,3809208.34
Manitoba,2025-10-01,Vapes,1372298.10
Saskatchewan,2025-10-01,Other,435839.90
Michigan,2025-10-01,Flower,111370773.42
New York,2025-10-01,Edibles,23483541.33
Georgia,2025-10-01,Other,705981.62
Delaware,2025-10-01,Flower,2688236.40
Hawaii,2025-10-01,Other,125499.50
Ontario,2025-10-01,Edibles,12548478.23
Maine,2025-10-01,Vapes,7462209.44
Oklahoma,2025-10-01,Vapes,18752702.45
New Jersey,2025-10-01,Pre-Rolls,18146562.32
Michigan,2025-10-01,Vapes,56749698.53
North Carolina,2025-10-01,Pre-Rolls,570690.19
Pennsylvania,2025-10-01,Vapes,30144526.55
Alaska,2025-10-01,Vapes,4540937.05
New Hampshire,2025-10-01,Edibles,217297.47
North Dakota,2025-10-01,Other,103593.40
Alaska,2025-10-01,Pre-Rolls,3921330.34
New Mexico,2025-10-01,Other,1138199.73
Delaware,2025-10-01,Pre-Rolls,378354.22
Virginia,2025-10-01,Pre-Rolls,1326114.60
California,2025-10-01,Pre-Rolls,59223794.00
British Columbia,2025-10-01,Edibles,3976552.70
Saskatchewan,2025-10-01,Concentrates,156290.05
Maryland,2025-10-01,Vapes,25063922.29
Nova Scotia,2025-10-01,Edibles,72652.20
Pennsylvania,2025-10-01,Edibles,6540323.76
Arizona,2025-10-01,Pre-Rolls,17161213.03
California,2025-10-01,Flower,105521285.44
Nunavut,2025-10-01,Vapes,102630.80
New Brunswick,2025-10-01,Concentrates,40150.75
New Hampshire,2025-10-01,Pre-Rolls,119200.61
Hawaii,2025-10-01,Pre-Rolls,182613.15
Mississippi,2025-10-01,Other,397552.40
New Jersey,2025-10-01,Other,1886459.19
New Brunswick,2025-10-01,Pre-Rolls,252799.70
Arkansas,2025-10-01,Flower,13550171.69
Oklahoma,2025-10-01,Concentrates,7392008.48
Rhode Island,2025-10-01,Pre-Rolls,1535048.28
Nevada,2025-10-01,Flower,25069168.98
New Jersey,2025-10-01,Flower,39203427.73
Ontario,2025-10-01,Other,11099097.54
West Virginia,2025-10-01,Vapes,2372213.01
Michigan,2025-10-01,Edibles,26665946.38
South Dakota,2025-10-01,Other,217316.74
South Dakota,2025-10-01,Vapes,1571561.80
Saskatchewan,2025-10-01,Pre-Rolls,1418872.28
Maryland,2025-10-01,Other,1419059.25
New Brunswick,2025-10-01,Other,23237.05
Nova Scotia,2025-10-01,Other,3047.03
Texas,2025-10-01,Edibles,161324.62
British Columbia,2025-10-01,Other,2814581.94
Newfoundland and Labrador,2025-10-01,Vapes,878492.44
Arkansas,2025-10-01,Pre-Rolls,2809.64
Yukon,2025-10-01,Flower,42497.66
Alberta,2025-10-01,Vapes,10402282.31
Nova Scotia,2025-10-01,Concentrates,329406.55
Rhode Island,2025-10-01,Edibles,1056573.59
Puerto Rico,2025-10-01,Pre-Rolls,78160.20
Missouri,2025-10-01,Flower,51526577.29
District of Columbia,2025-10-01,Pre-Rolls,809408.38
Virginia,2025-10-01,Flower,6797438.08
Maine,2025-10-01,Pre-Rolls,8215797.70
Puerto Rico,2025-10-01,Vapes,2459765.90
Massachusetts,2025-10-01,Pre-Rolls,32413153.53
Arkansas,2025-10-01,Vapes,5716704.78
California,2025-10-01,Edibles,39015241.83
Oregon,2025-10-01,Vapes,23043612.20
Michigan,2025-10-01,Pre-Rolls,54006828.49
Ohio,2025-10-01,Other,2139402.56
New Brunswick,2025-10-01,Vapes,155720.57
New Mexico,2025-10-01,Edibles,6138663.51
North Carolina,2025-10-01,Concentrates,266470.88
Puerto Rico,2025-10-01,Flower,5694135.98
Connecticut,2025-10-01,Vapes,8014623.91
Yukon,2025-10-01,Edibles,8667.70
Nevada,2025-10-01,Vapes,17849576.48
Virginia,2025-10-01,Vapes,4652099.31
Texas,2025-10-01,Vapes,17334.18
New York,2025-10-01,Other,4340316.98
Washington,2025-10-01,Edibles,13236402.06
North Dakota,2025-10-01,Concentrates,83238.32
Illinois,2025-10-01,Concentrates,5868910.26
North Dakota,2025-10-01,Vapes,424584.39
Colorado,2025-10-01,Concentrates,10162408.22
Colorado,2025-10-01,Pre-Rolls,12886468.50
New York,2025-10-01,Vapes,45143002.56
Connecticut,2025-10-01,Other,563457.45
Vermont,2025-10-01,Pre-Rolls,2844514.64
Oklahoma,2025-10-01,Other,3016918.88
Minnesota,2025-10-01,Edibles,1900010.06
Colorado,2025-10-01,Other,3690655.44
Delaware,2025-10-01,Other,144995.64
Nevada,2025-10-01,Concentrates,3386018.99
Louisiana,2025-10-01,Flower,10286442.51
District of Columbia,2025-10-01,Vapes,1184279.65
District of Columbia,2025-10-01,Edibles,807046.39
Maine,2025-10-01,Flower,15904682.46
South Dakota,2025-10-01,Pre-Rolls,676476.02
Vermont,2025-10-01,Edibles,1613394.83
Louisiana,2025-10-01,Vapes,5709618.56
Louisiana,2025-10-01,Edibles,2351070.57
Florida,2025-10-01,Other,8103233.22
Ohio,2025-10-01,Flower,41881041.48
Ohio,2025-10-01,Pre-Rolls,4354757.55
Vermont,2025-10-01,Other,555728.48
Arkansas,2025-10-01,Other,281909.70
North Dakota,2025-10-01,Edibles,18196.90
Massachusetts,2025-10-01,Vapes,34067769.43
Ohio,2025-10-01,Edibles,12706833.99
Alberta,2025-10-01,Pre-Rolls,14202842.34
New York,2025-10-01,Concentrates,4499362.18
Maryland,2025-10-01,Edibles,10485052.17
Connecticut,2025-10-01,Pre-Rolls,3667221.66
Washington,2025-10-01,Pre-Rolls,17024296.24
Washington,2025-10-01,Vapes,30262511.32
Texas,2025-10-01,Flower,4399.15
North Dakota,2025-10-01,Pre-Rolls,64851.09
District of Columbia,2025-10-01,Concentrates,99492.58
Newfoundland and Labrador,2025-10-01,Pre-Rolls,889265.47
Manitoba,2025-10-01,Other,1358302.55
Yukon,2025-10-01,Vapes,35283.59
Florida,2025-10-01,Flower,69495521.25
Minnesota,2025-10-01,Pre-Rolls,2499471.01
Utah,2025-10-01,Pre-Rolls,4757.34
Vermont,2025-10-01,Flower,5152245.50
Mississippi,2025-10-01,Edibles,2548985.21
Virginia,2025-10-01,Concentrates,547795.65
Florida,2025-10-01,Pre-Rolls,13292191.63
Saskatchewan,2025-10-01,Vapes,1408226.02
Massachusetts,2025-10-01,Edibles,18691087.31
Saskatchewan,2025-10-01,Edibles,449235.55
Oregon,2025-10-01,Other,2982540.62
Ontario,2025-10-01,Concentrates,6161020.14
Oklahoma,2025-10-01,Flower,52945410.95
Montana,2025-10-01,Pre-Rolls,3759624.51
Colorado,2025-10-01,Edibles,15730939.20
Puerto Rico,2025-10-01,Edibles,1568156.03
Montana,2025-10-01,Other,1114228.38
District of Columbia,2025-10-01,Other,280693.94
Oklahoma,2025-10-01,Edibles,8891055.68
West Virginia,2025-10-01,Flower,5048125.55
Alberta,2025-10-01,Flower,12279342.85
Colorado,2025-10-01,Vapes,33765114.12
West Virginia,2025-10-01,Edibles,0.00
Arkansas,2025-10-01,Concentrates,1584309.74
Minnesota,2025-10-01,Vapes,5957157.22
Iowa,2025-10-01,Edibles,82452.12
North Carolina,2025-10-01,Edibles,799595.84
Maryland,2025-11-01,Other,1425778.68
New Brunswick,2025-11-01,Flower,182163.09
Maryland,2025-11-01,Pre-Rolls,11319880.85
South Dakota,2025-11-01,Flower,2447118.06
Hawaii,2025-11-01,Other,153318.52
Yukon,2025-11-01,Edibles,8409.93
South Dakota,2025-11-01,Concentrates,424389.23
Oregon,2025-11-01,Flower,22213395.35
Rhode Island,2025-11-01,Vapes,1420011.72
Arkansas,2025-11-01,Edibles,3528049.08
Louisiana,2025-11-01,Concentrates,407352.48
Saskatchewan,2025-11-01,Pre-Rolls,1280334.77
Pennsylvania,2025-11-01,Concentrates,5601685.56
British Columbia,2025-11-01,Flower,13556837.87
South Dakota,2025-11-01,Other,207928.60
North Carolina,2025-11-01,Flower,1502373.92
Mississippi,2025-11-01,Pre-Rolls,1321587.78
Nunavut,2025-11-01,Flower,211289.75
Colorado,2025-11-01,Edibles,14925955.56
Ontario,2025-11-01,Edibles,11725834.30
Newfoundland and Labrador,2025-11-01,Concentrates,130207.62
New Brunswick,2025-11-01,Concentrates,36148.44
Massachusetts,2025-11-01,Other,3488251.59
Puerto Rico,2025-11-01,Other,237145.06
Nova Scotia,2025-11-01,Other,5348.48
Alaska,2025-11-01,Flower,5804195.13
North Dakota,2025-11-01,Pre-Rolls,71582.19
Arizona,2025-11-01,Edibles,10972863.43
Nevada,2025-11-01,Concentrates,3311880.03
Oklahoma,2025-11-01,Concentrates,6713202.90
West Virginia,2025-11-01,Flower,4614599.02
Rhode Island,2025-11-01,Flower,3520774.11
District of Columbia,2025-11-01,Pre-Rolls,714334.05
Georgia,2025-11-01,Other,447702.97
Vermont,2025-11-01,Edibles,1439073.19
Louisiana,2025-11-01,Pre-Rolls,3212661.25
Yukon,2025-11-01,Flower,39225.07
Missouri,2025-11-01,Pre-Rolls,16663254.53
Maine,2025-11-01,Other,705792.98
California,2025-11-01,Pre-Rolls,57708883.45
Nevada,2025-11-01,Edibles,7455279.08
Montana,2025-11-01,Pre-Rolls,3584961.44
Maine,2025-11-01,Concentrates,2678246.50
California,2025-11-01,Edibles,38599210.97
District of Columbia,2025-11-01,Flower,2770127.46
Massachusetts,2025-11-01,Edibles,18613458.09
Nunavut,2025-11-01,Vapes,108041.48
Missouri,2025-11-01,Other,1964662.70
New Mexico,2025-11-01,Vapes,12237941.23
Delaware,2025-11-01,Edibles,560636.66
Utah,2025-11-01,Other,526662.26
South Dakota,2025-11-01,Pre-Rolls,575334.58
North Dakota,2025-11-01,Edibles,30426.04
Texas,2025-11-01,Flower,4062.41
Louisiana,2025-11-01,Flower,10047220.91
Texas,2025-11-01,Other,239374.76
Texas,2025-11-01,Vapes,16007.26
New Mexico,2025-11-01,Flower,15785112.55
Iowa,2025-11-01,Other,224820.63
Oklahoma,2025-11-01,Vapes,18156657.33
New Brunswick,2025-11-01,Other,21510.03
New Hampshire,2025-11-01,Concentrates,61807.24
Illinois,2025-11-01,Edibles,16700489.82
Ontario,2025-11-01,Concentrates,5707165.58
New Hampshire,2025-11-01,Vapes,206410.74
North Dakota,2025-11-01,Concentrates,72345.80
British Columbia,2025-11-01,Other,2684700.22
Puerto Rico,2025-11-01,Concentrates,309142.28
New Jersey,2025-11-01,Flower,39012265.85
New York,2025-11-01,Concentrates,4364903.02
Saskatchewan,2025-11-01,Other,392838.67
Maryland,2025-11-01,Edibles,10367055.49
Rhode Island,2025-11-01,Pre-Rolls,1359824.78
Nevada,2025-11-01,Vapes,17102209.69
Missouri,2025-11-01,Concentrates,5535295.78
Utah,2025-11-01,Pre-Rolls,3698.76
Puerto Rico,2025-11-01,Flower,5966678.11
Montana,2025-11-01,Other,1135658.85
New Brunswick,2025-11-01,Vapes,141482.73
Puerto Rico,2025-11-01,Edibles,1315174.32
Mississippi,2025-11-01,Flower,8614908.52
Texas,2025-11-01,Edibles,151810.06
North Dakota,2025-11-01,Other,135694.82
Oklahoma,2025-11-01,Edibles,8466763.48
Newfoundland and Labrador,2025-11-01,Flower,1065375.77
Ohio,2025-11-01,Concentrates,4532173.27
Alaska,2025-11-01,Pre-Rolls,3263774.10
Nevada,2025-11-01,Pre-Rolls,10271536.33
Oklahoma,2025-11-01,Other,2727775.99
Nunavut,2025-11-01,Concentrates,24068.18
Puerto Rico,2025-11-01,Pre-Rolls,135072.43
Vermont,2025-11-01,Vapes,1931196.03
Vermont,2025-11-01,Other,522950.33
Minnesota,2025-11-01,Flower,10903435.91
New Mexico,2025-11-01,Pre-Rolls,7380161.40
Ontario,2025-11-01,Flower,55751264.55
Pennsylvania,2025-11-01,Flower,49620913.99
Nevada,2025-11-01,Flower,24097335.44
Virginia,2025-11-01,Pre-Rolls,1269767.49
Utah,2025-11-01,Edibles,2002317.77
Utah,2025-11-01,Flower,5631396.98
West Virginia,2025-11-01,Other,205370.12
New Hampshire,2025-11-01,Other,65805.65
Virginia,2025-11-01,Flower,6416162.28
Illinois,2025-11-01,Vapes,34887744.25
California,2025-11-01,Concentrates,22072348.34
Colorado,2025-11-01,Other,3424487.33
West Virginia,2025-11-01,Vapes,2255156.19
New Mexico,2025-11-01,Concentrates,2657573.92
Vermont,2025-11-01,Concentrates,413228.62
New Jersey,2025-11-01,Concentrates,2985816.22
Hawaii,2025-11-01,Concentrates,288560.17
West Virginia,2025-11-01,Edibles,0.00
British Columbia,2025-11-01,Vapes,10046290.76
British Columbia,2025-11-01,Pre-Rolls,17448614.02
Vermont,2025-11-01,Pre-Rolls,2413007.03
Mississippi,2025-11-01,Edibles,2405708.64
Oregon,2025-11-01,Other,2901288.83
Newfoundland and Labrador,2025-11-01,Vapes,938256.46
Georgia,2025-11-01,Edibles,0.00
Missouri,2025-11-01,Flower,50414885.39
Ontario,2025-11-01,Pre-Rolls,54917765.50
North Carolina,2025-11-01,Other,129660.63
Illinois,2025-11-01,Other,2129150.24
New York,2025-11-01,Flower,48810561.84
North Carolina,2025-11-01,Concentrates,281147.86
Delaware,2025-11-01,Vapes,1222786.79
Pennsylvania,2025-11-01,Pre-Rolls,816.65
Washington,2025-11-01,Edibles,13004401.14
New Brunswick,2025-11-01,Pre-Rolls,217696.46
Michigan,2025-11-01,Other,3151570.91
Alberta,2025-11-01,Edibles,3030642.90
California,2025-11-01,Flower,103300588.92
Alberta,2025-11-01,Pre-Rolls,13062704.40
Florida,2025-11-01,Pre-Rolls,12918500.45
Nunavut,2025-11-01,Edibles,583.44
Arizona,2025-11-01,Vapes,30897724.15
Mississippi,2025-11-01,Concentrates,1031536.75
Nova Scotia,2025-11-01,Flower,424399.57
New Hampshire,2025-11-01,Edibles,204080.15
Manitoba,2025-11-01,Vapes,1310027.76
Minnesota,2025-11-01,Edibles,1993175.23
Washington,2025-11-01,Concentrates,7799537.66
California,2025-11-01,Vapes,100020845.80
Oklahoma,2025-11-01,Pre-Rolls,15067099.86
Michigan,2025-11-01,Vapes,57004545.27
Ontario,2025-11-01,Vapes,30247648.54
Utah,2025-11-01,Concentrates,477527.97
New Jersey,2025-11-01,Vapes,26739930.97
Maryland,2025-11-01,Vapes,25470516.93
Michigan,2025-11-01,Flower,104960222.49
Missouri,2025-11-01,Vapes,34120533.44
North Dakota,2025-11-01,Vapes,404410.02
North Carolina,2025-11-01,Vapes,1632497.59
Illinois,2025-11-01,Pre-Rolls,14438914.23
Pennsylvania,2025-11-01,Vapes,29852640.66
Alaska,2025-11-01,Vapes,3989480.16
Vermont,2025-11-01,Flower,4587834.91
Connecticut,2025-11-01,Edibles,3896005.90
Ontario,2025-11-01,Other,9669985.02
Arizona,2025-11-01,Pre-Rolls,17386627.35
California,2025-11-01,Other,9292062.11
Alaska,2025-11-01,Edibles,1775865.61
British Columbia,2025-11-01,Concentrates,1716949.57
District of Columbia,2025-11-01,Concentrates,115004.84
South Dakota,2025-11-01,Edibles,609237.83
Illinois,2025-11-01,Flower,51198175.16
Colorado,2025-11-01,Vapes,32436426.42
Illinois,2025-11-01,Concentrates,5851008.91
Arizona,2025-11-01,Concentrates,5327404.68
Alaska,2025-11-01,Other,658685.26
Hawaii,2025-11-01,Edibles,419964.84
Florida,2025-11-01,Other,8123319.82
Virginia,2025-11-01,Edibles,2136218.51
Colorado,2025-11-01,Pre-Rolls,12022949.36
Saskatchewan,2025-11-01,Concentrates,141818.17
Alberta,2025-11-01,Vapes,9846142.77
Hawaii,2025-11-01,Vapes,1239329.54
Nova Scotia,2025-11-01,Vapes,15760.23
Massachusetts,2025-11-01,Flower,58696844.19
Virginia,2025-11-01,Concentrates,561501.29
Washington,2025-11-01,Other,2920893.87
Michigan,2025-11-01,Pre-Rolls,52216066.78
Alberta,2025-11-01,Other,3773333.73
Minnesota,2025-11-01,Vapes,6233718.64
Washington,2025-11-01,Flower,24187557.18
Hawaii,2025-11-01,Pre-Rolls,239215.51
Maryland,2025-11-01,Flower,45917484.08
North Carolina,2025-11-01,Pre-Rolls,504665.01
Texas,2025-11-01,Concentrates,9579.98
Massachusetts,2025-11-01,Concentrates,5259727.27
Florida,2025-11-01,Edibles,17439095.31
Colorado,2025-11-01,Flower,32708867.59
Connecticut,2025-11-01,Concentrates,313135.95
New Brunswick,2025-11-01,Edibles,57892.30
Washington,2025-11-01,Vapes,29590066.28
Nunavut,2025-11-01,Pre-Rolls,192800.12
Delaware,2025-11-01,Pre-Rolls,362769.99
Delaware,2025-11-01,Other,126651.62
Nova Scotia,2025-11-01,Concentrates,379721.43
Arkansas,2025-11-01,Flower,13927249.80
Manitoba,2025-11-01,Flower,2348691.23
Colorado,2025-11-01,Concentrates,9912463.79
Minnesota,2025-11-01,Concentrates,76732.52
Yukon,2025-11-01,Other,4988.74
Oklahoma,2025-11-01,Flower,50982991.11
Montana,2025-11-01,Concentrates,2585202.70
Mississippi,2025-11-01,Vapes,2606294.05
Saskatchewan,2025-11-01,Flower,2058143.73
Iowa,2025-11-01,Vapes,749423.15
Nova Scotia,2025-11-01,Pre-Rolls,3929.62
Pennsylvania,2025-11-01,Edibles,7034716.80
Saskatchewan,2025-11-01,Vapes,1296997.40
New Mexico,2025-11-01,Other,1091694.26
Alaska,2025-11-01,Concentrates,1524490.76
Michigan,2025-11-01,Edibles,26882563.29
Manitoba,2025-11-01,Concentrates,143674.63
Florida,2025-11-01,Concentrates,13602829.57
New York,2025-11-01,Pre-Rolls,31351648.54
Ohio,2025-11-01,Other,2172606.73
Louisiana,2025-11-01,Other,391537.13
Iowa,2025-11-01,Edibles,62619.07
North Carolina,2025-11-01,Edibles,789884.02
British Columbia,2025-11-01,Edibles,4268271.28
Manitoba,2025-11-01,Pre-Rolls,1774699.37
Arkansas,2025-11-01,Other,271737.64
Massachusetts,2025-11-01,Pre-Rolls,29840400.83
Michigan,2025-11-01,Concentrates,17203957.34
Minnesota,2025-11-01,Pre-Rolls,2275850.49
Maine,2025-11-01,Flower,14663605.44
Maine,2025-11-01,Vapes,7215756.45
Minnesota,2025-11-01,Other,888230.80
Louisiana,2025-11-01,Vapes,5552906.55
New Hampshire,2025-11-01,Pre-Rolls,109985.32
Washington,2025-11-01,Pre-Rolls,16505627.56
Virginia,2025-11-01,Vapes,4594297.53
Oregon,2025-11-01,Pre-Rolls,10973882.22
Virginia,2025-11-01,Other,396844.06
Oregon,2025-11-01,Edibles,10725517.26
Newfoundland and Labrador,2025-11-01,Pre-Rolls,837218.23
Arizona,2025-11-01,Flower,35150138.10
District of Columbia,2025-11-01,Other,233360.95
Massachusetts,2025-11-01,Vapes,33490281.49
Rhode Island,2025-11-01,Other,142638.70
Saskatchewan,2025-11-01,Edibles,422743.38
New York,2025-11-01,Vapes,42712987.71
Manitoba,2025-11-01,Other,1196761.50
Iowa,2025-11-01,Concentrates,137925.88
New Hampshire,2025-11-01,Flower,190126.87
Ohio,2025-11-01,Vapes,28763138.39
Florida,2025-11-01,Vapes,47762757.06
Ohio,2025-11-01,Flower,40925071.76
New Jersey,2025-11-01,Other,1899077.17
New Jersey,2025-11-01,Pre-Rolls,17242747.17
Nunavut,2025-11-01,Other,15097.09
South Dakota,2025-11-01,Vapes,1326454.03
Yukon,2025-11-01,Vapes,35235.13
New York,2025-11-01,Other,4182943.82
Louisiana,2025-11-01,Edibles,2326858.19
Delaware,2025-11-01,Concentrates,212972.27
Montana,2025-11-01,Edibles,3432308.06
Mississippi,2025-11-01,Other,380338.56
Arizona,2025-11-01,Other,1032613.00
Newfoundland and Labrador,2025-11-01,Other,190048.76
Yukon,2025-11-01,Concentrates,14805.43
Rhode Island,2025-11-01,Concentrates,354203.84
Rhode Island,2025-11-01,Edibles,1027728.40
Yukon,2025-11-01,Pre-Rolls,60432.26
North Dakota,2025-11-01,Flower,747564.38
Newfoundland and Labrador,2025-11-01,Edibles,214513.58
Puerto Rico,2025-11-01,Vapes,2280950.31
Texas,2025-11-01,Pre-Rolls,592.54
Arkansas,2025-11-01,Concentrates,1621182.35
Montana,2025-11-01,Flower,10579912.47
Oregon,2025-11-01,Vapes,22461016.93
Oregon,2025-11-01,Concentrates,6909353.00
Ohio,2025-11-01,Pre-Rolls,5206855.64
Connecticut,2025-11-01,Other,560733.08
District of Columbia,2025-11-01,Edibles,790196.12
Alberta,2025-11-01,Concentrates,1531237.18
Maine,2025-11-01,Pre-Rolls,7368719.31
Nevada,2025-11-01,Other,2228622.95
Arkansas,2025-11-01,Pre-Rolls,3117.05
West Virginia,2025-11-01,Concentrates,569716.97
Delaware,2025-11-01,Flower,2215030.39
Florida,2025-11-01,Flower,66468021.94
Utah,2025-11-01,Vapes,6827058.27
Connecticut,2025-11-01,Pre-Rolls,3293054.15
Maine,2025-11-01,Edibles,5327885.27
Pennsylvania,2025-11-01,Other,2430084.22
New York,2025-11-01,Edibles,22768728.71
Nova Scotia,2025-11-01,Edibles,93473.20
Hawaii,2025-11-01,Flower,794441.49
Manitoba,2025-11-01,Edibles,631896.92
Maryland,2025-11-01,Concentrates,4332437.85
Ohio,2025-11-01,Edibles,13014261.20
Missouri,2025-11-01,Edibles,17166662.01
Montana,2025-11-01,Vapes,6556159.59
Connecticut,2025-11-01,Vapes,7757639.92
District of Columbia,2025-11-01,Vapes,1180788.10
Alberta,2025-11-01,Flower,11760055.14
New Mexico,2025-11-01,Edibles,5863469.58
Connecticut,2025-11-01,Flower,8314593.87
Arkansas,2025-11-01,Vapes,5858189.70
New Jersey,2025-11-01,Edibles,11908716.65
Maryland,2025-12-01,Edibles,11420246.03
Mississippi,2025-12-01,Flower,9008786.04
Montana,2025-12-01,Vapes,6744170.38
Connecticut,2025-12-01,Edibles,4366942.55
New Jersey,2025-12-01,Vapes,29470437.34
Washington,2025-12-01,Concentrates,8010643.15
New Jersey,2025-12-01,Concentrates,3274212.96
Missouri,2025-12-01,Flower,53020201.99
New Brunswick,2025-12-01,Vapes,150802.55
Pennsylvania,2025-12-01,Vapes,30423279.18
Illinois,2025-12-01,Vapes,37323220.32
Texas,2025-12-01,Other,296000.08
Delaware,2025-12-01,Vapes,1306536.52
Maine,2025-12-01,Vapes,7338801.55
Puerto Rico,2025-12-01,Other,265785.05
New Mexico,2025-12-01,Other,1184311.79
Yukon,2025-12-01,Other,6165.29
Nevada,2025-12-01,Edibles,7715714.79
Hawaii,2025-12-01,Vapes,1222294.94
Manitoba,2025-12-01,Vapes,1449720.67
South Dakota,2025-12-01,Pre-Rolls,576662.36
Minnesota,2025-12-01,Concentrates,203808.11
Maine,2025-12-01,Pre-Rolls,7427842.15
New Mexico,2025-12-01,Concentrates,2719146.61
Florida,2025-12-01,Flower,70384544.96
